,yearID,teamID,franchID,Rank,DivWin,WCWin,WSWin,name,park,BPF,PPF
1799,1980,MIN,MIN,3,N,,N,Minnesota Twins,Metropolitan Stadium,108,108
1800,1980,ML4,MIL,3,N,,N,Milwaukee Brewers,County Stadium,97,96
1801,1980,MON,WSN,2,N,,N,Montreal Expos,Stade Olympique,100,99
1802,1980,NYA,NYY,1,Y,,N,New York Yankees,Yankee Stadium II,98,97
1803,1980,NYN,NYM,5,N,,N,New York Mets,Shea Stadium,97,98
1804,1980,OAK,OAK,2,N,,N,Oakland Athletics,Oakland Coliseum,93,93
1805,1980,PHI,PHI,1,Y,,Y,Philadelphia Phillies,Veterans Stadium,105,105
1806,1980,PIT,PIT,3,N,,N,Pittsburgh Pirates,Three Rivers Stadium,103,102
1807,1980,SDN,SDP,6,N,,N,San Diego Padres,Jack Murphy Stadium,94,95
1808,1980,SEA,SEA,7,N,,N,Seattle Mariners,Kingdome,101,103
1809,1980,SFN,SFG,5,N,,N,San Francisco Giants,Candlestick Park,97,98
1810,1980,SLN,STL,4,N,,N,St. Louis Cardinals,Busch Stadium II,104,103
1811,1980,TEX,TEX,4,N,,N,Texas Rangers,Arlington Stadium,97,96
1812,1980,TOR,TOR,7,N,,N,Toronto Blue Jays,Exhibition Stadium,105,107
1813,1981,ATL,ATL,5,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,102,103
1814,1981,BAL,BAL,2,N,,N,Baltimore Orioles,Memorial Stadium,100,99
1815,1981,BOS,BOS,5,N,,N,Boston Red Sox,Fenway Park II,107,106
1816,1981,CAL,ANA,5,N,,N,California Angels,Anaheim Stadium,100,99
1817,1981,CHA,CHW,3,N,,N,Chicago White Sox,Comiskey Park,98,98
1818,1981,CHN,CHC,6,N,,N,Chicago Cubs,Wrigley Field,104,106
1819,1981,CIN,CIN,1,N,,N,Cincinnati Reds,Riverfront Stadium,102,102
1820,1981,CLE,CLE,6,N,,N,Cleveland Indians,Cleveland Stadium,100,100
1821,1981,DET,DET,3,N,,N,Detroit Tigers,Tiger Stadium,104,103
1822,1981,HOU,HOU,3,Y,,N,Houston Astros,Astrodome,95,94
1823,1981,KCA,KCR,4,Y,,N,Kansas City Royals,Royals Stadium,99,98
1824,1981,LAN,LAD,2,Y,,Y,Los Angeles Dodgers,Dodger Stadium,97,96
1825,1981,MIN,MIN,7,N,,N,Minnesota Twins,Metropolitan Stadium,107,108
1826,1981,ML4,MIL,1,Y,,N,Milwaukee Brewers,County Stadium,95,94
1827,1981,MON,WSN,2,Y,,N,Montreal Expos,Stade Olympique,101,100
1828,1981,NYA,NYY,4,Y,,N,New York Yankees,Yankee Stadium II,98,97
1829,1981,NYN,NYM,5,N,,N,New York Mets,Shea Stadium,98,99
1830,1981,OAK,OAK,1,Y,,N,Oakland Athletics,Oakland Coliseum,95,95
1831,1981,PHI,PHI,3,Y,,N,Philadelphia Phillies,Veterans Stadium,104,104
1832,1981,PIT,PIT,4,N,,N,Pittsburgh Pirates,Three Rivers Stadium,104,104
1833,1981,SDN,SDP,6,N,,N,San Diego Padres,Jack Murphy Stadium,93,94
1834,1981,SEA,SEA,6,N,,N,Seattle Mariners,Kingdome,105,106
1835,1981,SFN,SFG,4,N,,N,San Francisco Giants,Candlestick Park,98,98
1836,1981,SLN,STL,1,N,,N,St. Louis Cardinals,Busch Stadium II,103,102
1837,1981,TEX,TEX,2,N,,N,Texas Rangers,Arlington Stadium,94,94
1838,1981,TOR,TOR,7,N,,N,Toronto Blue Jays,Exhibition Stadium,106,108
1839,1982,ATL,ATL,1,Y,,N,Atlanta Braves,Atlanta-Fulton County Stadium,104,104
1840,1982,BAL,BAL,2,N,,N,Baltimore Orioles,Memorial Stadium,100,99
1841,1982,BOS,BOS,3,N,,N,Boston Red Sox,Fenway Park II,107,106
1842,1982,CAL,ANA,1,Y,,N,California Angels,Anaheim Stadium,100,99
1843,1982,CHA,CHW,3,N,,N,Chicago White Sox,Comiskey Park,100,99
1844,1982,CHN,CHC,5,N,,N,Chicago Cubs,Wrigley Field,102,103
1845,1982,CIN,CIN,6,N,,N,Cincinnati Reds,Riverfront Stadium,102,102
1846,1982,CLE,CLE,6,N,,N,Cleveland Indians,Cleveland Stadium,101,101
1847,1982,DET,DET,4,N,,N,Detroit Tigers,Tiger Stadium,100,99
1848,1982,HOU,HOU,5,N,,N,Houston Astros,Astrodome,92,92
1849,1982,KCA,KCR,2,N,,N,Kansas City Royals,Royals Stadium,100,100
1850,1982,LAN,LAD,2,N,,N,Los Angeles Dodgers,Dodger Stadium,98,97
1851,1982,MIN,MIN,7,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,103,104
1852,1982,ML4,MIL,1,Y,,N,Milwaukee Brewers,County Stadium,94,93
1853,1982,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,102,101
1854,1982,NYA,NYY,5,N,,N,New York Yankees,Yankee Stadium II,98,97
1855,1982,NYN,NYM,6,N,,N,New York Mets,Shea Stadium,99,101
1856,1982,OAK,OAK,5,N,,N,Oakland Athletics,Oakland Coliseum,94,95
1857,1982,PHI,PHI,2,N,,N,Philadelphia Phillies,Veterans Stadium,103,102
1858,1982,PIT,PIT,4,N,,N,Pittsburgh Pirates,Three Rivers Stadium,104,104
1859,1982,SDN,SDP,4,N,,N,San Diego Padres,Jack Murphy Stadium,96,96
1860,1982,SEA,SEA,4,N,,N,Seattle Mariners,Kingdome,103,105
1861,1982,SFN,SFG,3,N,,N,San Francisco Giants,Candlestick Park,99,99
1862,1982,SLN,STL,1,Y,,Y,St. Louis Cardinals,Busch Stadium II,101,101
1863,1982,TEX,TEX,6,N,,N,Texas Rangers,Arlington Stadium,95,95
1864,1982,TOR,TOR,6,N,,N,Toronto Blue Jays,Exhibition Stadium,110,110
1865,1983,ATL,ATL,2,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,108,107
1866,1983,BAL,BAL,1,Y,,Y,Baltimore Orioles,Memorial Stadium,98,98
1867,1983,BOS,BOS,6,N,,N,Boston Red Sox,Fenway Park II,107,107
1868,1983,CAL,ANA,5,N,,N,California Angels,Anaheim Stadium,99,99
1869,1983,CHA,CHW,1,Y,,N,Chicago White Sox,Comiskey Park,104,103
1870,1983,CHN,CHC,5,N,,N,Chicago Cubs,Wrigley Field,104,104
1871,1983,CIN,CIN,6,N,,N,Cincinnati Reds,Riverfront Stadium,103,104
1872,1983,CLE,CLE,7,N,,N,Cleveland Indians,Cleveland Stadium,104,105
1873,1983,DET,DET,2,N,,N,Detroit Tigers,Tiger Stadium,97,96
1874,1983,HOU,HOU,3,N,,N,Houston Astros,Astrodome,93,93
1875,1983,KCA,KCR,2,N,,N,Kansas City Royals,Royals Stadium,100,100
1876,1983,LAN,LAD,1,Y,,N,Los Angeles Dodgers,Dodger Stadium,99,99
1877,1983,MIN,MIN,5,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,104,105
1878,1983,ML4,MIL,5,N,,N,Milwaukee Brewers,County Stadium,93,92
1879,1983,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,99,99
1880,1983,NYA,NYY,3,N,,N,New York Yankees,Yankee Stadium II,96,95
1881,1983,NYN,NYM,6,N,,N,New York Mets,Shea Stadium,99,100
1882,1983,OAK,OAK,4,N,,N,Oakland Athletics,Oakland Coliseum,93,94
1883,1983,PHI,PHI,1,Y,,N,Philadelphia Phillies,Veterans Stadium,99,99
1884,1983,PIT,PIT,2,N,,N,Pittsburgh Pirates,Three Rivers Stadium,103,102
1885,1983,SDN,SDP,4,N,,N,San Diego Padres,Jack Murphy Stadium,97,97
1886,1983,SEA,SEA,7,N,,N,Seattle Mariners,Kingdome,104,105
1887,1983,SFN,SFG,5,N,,N,San Francisco Giants,Candlestick Park,97,98
1888,1983,SLN,STL,4,N,,N,St. Louis Cardinals,Busch Stadium II,101,100
1889,1983,TEX,TEX,3,N,,N,Texas Rangers,Arlington Stadium,97,98
1890,1983,TOR,TOR,4,N,,N,Toronto Blue Jays,Exhibition Stadium,106,106
1891,1984,ATL,ATL,2,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,107,107
1892,1984,BAL,BAL,5,N,,N,Baltimore Orioles,Memorial Stadium,98,97
1893,1984,BOS,BOS,4,N,,N,Boston Red Sox,Fenway Park II,105,105
1894,1984,CAL,ANA,2,N,,N,California Angels,Anaheim Stadium,100,100
1895,1984,CHA,CHW,5,N,,N,Chicago White Sox,Comiskey Park,105,104
1896,1984,CHN,CHC,1,Y,,N,Chicago Cubs,Wrigley Field,108,108
1897,1984,CIN,CIN,5,N,,N,Cincinnati Reds,Riverfront Stadium,104,105
1898,1984,CLE,CLE,6,N,,N,Cleveland Indians,Cleveland Stadium,102,103
1899,1984,DET,DET,1,Y,,Y,Detroit Tigers,Tiger Stadium,100,98
1900,1984,HOU,HOU,2,N,,N,Houston Astros,Astrodome,92,92
1901,1984,KCA,KCR,1,Y,,N,Kansas City Royals,Royals Stadium,100,101
1902,1984,LAN,LAD,4,N,,N,Los Angeles Dodgers,Dodger Stadium,98,98
1903,1984,MIN,MIN,2,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,104,105
1904,1984,ML4,MIL,7,N,,N,Milwaukee Brewers,County Stadium,96,97
1905,1984,MON,WSN,5,N,,N,Montreal Expos,Stade Olympique,96,96
1906,1984,NYA,NYY,3,N,,N,New York Yankees,Yankee Stadium II,96,95
1907,1984,NYN,NYM,2,N,,N,New York Mets,Shea Stadium,99,99
1908,1984,OAK,OAK,4,N,,N,Oakland Athletics,Oakland Coliseum,93,93
1909,1984,PHI,PHI,4,N,,N,Philadelphia Phillies,Veterans Stadium,102,101
1910,1984,PIT,PIT,6,N,,N,Pittsburgh Pirates,Three Rivers Stadium,101,101
1911,1984,SDN,SDP,1,Y,,N,San Diego Padres,Jack Murphy Stadium,100,100
1912,1984,SEA,SEA,5,N,,N,Seattle Mariners,Kingdome,98,100
1913,1984,SFN,SFG,6,N,,N,San Francisco Giants,Candlestick Park,97,98
1914,1984,SLN,STL,3,N,,N,St. Louis Cardinals,Busch Stadium II,98,98
1915,1984,TEX,TEX,7,N,,N,Texas Rangers,Arlington Stadium,103,104
1916,1984,TOR,TOR,2,N,,N,Toronto Blue Jays,Exhibition Stadium,104,103
1917,1985,ATL,ATL,5,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,105,106
1918,1985,BAL,BAL,4,N,,N,Baltimore Orioles,Memorial Stadium,97,97
1919,1985,BOS,BOS,5,N,,N,Boston Red Sox,Fenway Park II,104,104
1920,1985,CAL,ANA,2,N,,N,California Angels,Anaheim Stadium,100,100
1921,1985,CHA,CHW,3,N,,N,Chicago White Sox,Comiskey Park,104,104
1922,1985,CHN,CHC,4,N,,N,Chicago Cubs,Wrigley Field,110,110
1923,1985,CIN,CIN,2,N,,N,Cincinnati Reds,Riverfront Stadium,104,105
1924,1985,CLE,CLE,7,N,,N,Cleveland Indians,Cleveland Stadium,99,100
1925,1985,DET,DET,3,N,,N,Detroit Tigers,Tiger Stadium,100,98
1926,1985,HOU,HOU,3,N,,N,Houston Astros,Astrodome,97,96
1927,1985,KCA,KCR,1,Y,,Y,Kansas City Royals,Royals Stadium,100,100
1928,1985,LAN,LAD,1,Y,,N,Los Angeles Dodgers,Dodger Stadium,97,96
1929,1985,MIN,MIN,4,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,105,105
1930,1985,ML4,MIL,6,N,,N,Milwaukee Brewers,County Stadium,100,101
1931,1985,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,95,95
1932,1985,NYA,NYY,2,N,,N,New York Yankees,Yankee Stadium II,98,97
1933,1985,NYN,NYM,2,N,,N,New York Mets,Shea Stadium,99,97
1934,1985,OAK,OAK,4,N,,N,Oakland Athletics,Oakland Coliseum,92,92
1935,1985,PHI,PHI,5,N,,N,Philadelphia Phillies,Veterans Stadium,103,103
1936,1985,PIT,PIT,6,N,,N,Pittsburgh Pirates,Three Rivers Stadium,99,100
1937,1985,SDN,SDP,3,N,,N,San Diego Padres,Jack Murphy Stadium,99,99
1938,1985,SEA,SEA,6,N,,N,Seattle Mariners,Kingdome,100,101
1939,1985,SFN,SFG,6,N,,N,San Francisco Giants,Candlestick Park,95,96
1940,1985,SLN,STL,1,Y,,N,St. Louis Cardinals,Busch Stadium II,100,99
1941,1985,TEX,TEX,7,N,,N,Texas Rangers,Arlington Stadium,101,102
1942,1985,TOR,TOR,1,Y,,N,Toronto Blue Jays,Exhibition Stadium,104,103
1943,1986,ATL,ATL,6,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,105,106
1944,1986,BAL,BAL,7,N,,N,Baltimore Orioles,Memorial Stadium,98,99
1945,1986,BOS,BOS,1,Y,,N,Boston Red Sox,Fenway Park II,101,100
1946,1986,CAL,ANA,1,Y,,N,California Angels,Anaheim Stadium,99,99
1947,1986,CHA,CHW,5,N,,N,Chicago White Sox,Comiskey Park,104,104
1948,1986,CHN,CHC,5,N,,N,Chicago Cubs,Wrigley Field,107,108
1949,1986,CIN,CIN,2,N,,N,Cincinnati Reds,Riverfront Stadium,104,104
1950,1986,CLE,CLE,5,N,,N,Cleveland Indians,Cleveland Stadium,98,99
1951,1986,DET,DET,3,N,,N,Detroit Tigers,Tiger Stadium,100,99
1952,1986,HOU,HOU,1,Y,,N,Houston Astros,Astrodome,97,96
1953,1986,KCA,KCR,3,N,,N,Kansas City Royals,Royals Stadium,102,101
1954,1986,LAN,LAD,5,N,,N,Los Angeles Dodgers,Dodger Stadium,93,93
1955,1986,MIN,MIN,6,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,102,102
1956,1986,ML4,MIL,6,N,,N,Milwaukee Brewers,County Stadium,103,104
1957,1986,MON,WSN,4,N,,N,Montreal Expos,Stade Olympique,100,100
1958,1986,NYA,NYY,2,N,,N,New York Yankees,Yankee Stadium II,99,98
1959,1986,NYN,NYM,1,Y,,Y,New York Mets,Shea Stadium,98,96
1960,1986,OAK,OAK,3,N,,N,Oakland Athletics,Oakland Coliseum,92,92
1961,1986,PHI,PHI,2,N,,N,Philadelphia Phillies,Veterans Stadium,104,104
1962,1986,PIT,PIT,6,N,,N,Pittsburgh Pirates,Three Rivers Stadium,102,103
1963,1986,SDN,SDP,4,N,,N,San Diego Padres,Jack Murphy Stadium,98,98
1964,1986,SEA,SEA,7,N,,N,Seattle Mariners,Kingdome,100,101
1965,1986,SFN,SFG,3,N,,N,San Francisco Giants,Candlestick Park,95,95
1966,1986,SLN,STL,3,N,,N,St. Louis Cardinals,Busch Stadium II,100,99
1967,1986,TEX,TEX,2,N,,N,Texas Rangers,Arlington Stadium,102,103
1968,1986,TOR,TOR,4,N,,N,Toronto Blue Jays,Exhibition Stadium,103,102
1969,1987,ATL,ATL,5,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,104,106
1970,1987,BAL,BAL,6,N,,N,Baltimore Orioles,Memorial Stadium,97,98
1971,1987,BOS,BOS,5,N,,N,Boston Red Sox,Fenway Park II,103,102
1972,1987,CAL,ANA,6,N,,N,California Angels,Anaheim Stadium,97,97
1973,1987,CHA,CHW,5,N,,N,Chicago White Sox,Comiskey Park,103,103
1974,1987,CHN,CHC,6,N,,N,Chicago Cubs,Wrigley Field,103,104
1975,1987,CIN,CIN,2,N,,N,Cincinnati Reds,Riverfront Stadium,104,103
1976,1987,CLE,CLE,7,N,,N,Cleveland Indians,Cleveland Stadium,100,101
1977,1987,DET,DET,1,Y,,N,Detroit Tigers,Tiger Stadium,96,95
1978,1987,HOU,HOU,3,N,,N,Houston Astros,Astrodome,96,96
1979,1987,KCA,KCR,2,N,,N,Kansas City Royals,Royals Stadium,102,102
1980,1987,LAN,LAD,4,N,,N,Los Angeles Dodgers,Dodger Stadium,98,98
1981,1987,MIN,MIN,1,Y,,Y,Minnesota Twins,Hubert H Humphrey Metrodome,103,103
1982,1987,ML4,MIL,3,N,,N,Milwaukee Brewers,County Stadium,103,103
1983,1987,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,103,103
1984,1987,NYA,NYY,4,N,,N,New York Yankees,Yankee Stadium II,99,99
1985,1987,NYN,NYM,2,N,,N,New York Mets,Shea Stadium,95,93
1986,1987,OAK,OAK,3,N,,N,Oakland Athletics,Oakland Coliseum,93,93
1987,1987,PHI,PHI,4,N,,N,Philadelphia Phillies,Veterans Stadium,103,104
1988,1987,PIT,PIT,4,N,,N,Pittsburgh Pirates,Three Rivers Stadium,100,100
1989,1987,SDN,SDP,6,N,,N,San Diego Padres,Jack Murphy Stadium,96,97
1990,1987,SEA,SEA,4,N,,N,Seattle Mariners,Kingdome,105,106
1991,1987,SFN,SFG,1,Y,,N,San Francisco Giants,Candlestick Park,96,95
1992,1987,SLN,STL,1,Y,,N,St. Louis Cardinals,Busch Stadium II,102,102
1993,1987,TEX,TEX,6,N,,N,Texas Rangers,Arlington Stadium,100,101
1994,1987,TOR,TOR,2,N,,N,Toronto Blue Jays,Exhibition Stadium,102,101
1995,1988,ATL,ATL,6,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,104,106
1996,1988,BAL,BAL,7,N,,N,Baltimore Orioles,Memorial Stadium,97,98
1997,1988,BOS,BOS,1,Y,,N,Boston Red Sox,Fenway Park II,105,104
1998,1988,CAL,ANA,4,N,,N,California Angels,Anaheim Stadium,97,97
1999,1988,CHA,CHW,5,N,,N,Chicago White Sox,Comiskey Park,100,100
2000,1988,CHN,CHC,4,N,,N,Chicago Cubs,Wrigley Field,105,105
2001,1988,CIN,CIN,2,N,,N,Cincinnati Reds,Riverfront Stadium,104,104
2002,1988,CLE,CLE,6,N,,N,Cleveland Indians,Cleveland Stadium,102,103
2003,1988,DET,DET,2,N,,N,Detroit Tigers,Tiger Stadium,97,97
2004,1988,HOU,HOU,5,N,,N,Houston Astros,Astrodome,96,96
2005,1988,KCA,KCR,3,N,,N,Kansas City Royals,Royals Stadium,101,101
2006,1988,LAN,LAD,1,Y,,Y,Los Angeles Dodgers,Dodger Stadium,98,97
2007,1988,MIN,MIN,2,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,103,102
2008,1988,ML4,MIL,3,N,,N,Milwaukee Brewers,County Stadium,101,100
2009,1988,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,104,104
2010,1988,NYA,NYY,5,N,,N,New York Yankees,Yankee Stadium II,99,100
2011,1988,NYN,NYM,1,Y,,N,New York Mets,Shea Stadium,95,94
2012,1988,OAK,OAK,1,Y,,N,Oakland Athletics,Oakland Coliseum,97,96
2013,1988,PHI,PHI,6,N,,N,Philadelphia Phillies,Veterans Stadium,101,103
2014,1988,PIT,PIT,2,N,,N,Pittsburgh Pirates,Three Rivers Stadium,98,98
2015,1988,SDN,SDP,3,N,,N,San Diego Padres,Jack Murphy Stadium,99,99
2016,1988,SEA,SEA,7,N,,N,Seattle Mariners,Kingdome,104,105
2017,1988,SFN,SFG,4,N,,N,San Francisco Giants,Candlestick Park,96,95
2018,1988,SLN,STL,5,N,,N,St. Louis Cardinals,Busch Stadium II,101,101
2019,1988,TEX,TEX,6,N,,N,Texas Rangers,Arlington Stadium,102,103
2020,1988,TOR,TOR,3,N,,N,Toronto Blue Jays,Exhibition Stadium,100,99
2021,1989,ATL,ATL,6,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,102,104
2022,1989,BAL,BAL,2,N,,N,Baltimore Orioles,Memorial Stadium,96,97
2023,1989,BOS,BOS,3,N,,N,Boston Red Sox,Fenway Park II,107,106
2024,1989,CAL,ANA,3,N,,N,California Angels,Anaheim Stadium,98,98
2025,1989,CHA,CHW,7,N,,N,Chicago White Sox,Comiskey Park,97,98
2026,1989,CHN,CHC,1,Y,,N,Chicago Cubs,Wrigley Field,108,108
2027,1989,CIN,CIN,5,N,,N,Cincinnati Reds,Riverfront Stadium,104,103
2028,1989,CLE,CLE,6,N,,N,Cleveland Indians,Cleveland Stadium,101,102
2029,1989,DET,DET,7,N,,N,Detroit Tigers,Tiger Stadium,98,99
2030,1989,HOU,HOU,3,N,,N,Houston Astros,Astrodome,97,97
2031,1989,KCA,KCR,2,N,,N,Kansas City Royals,Royals Stadium,100,100
2032,1989,LAN,LAD,4,N,,N,Los Angeles Dodgers,Dodger Stadium,99,98
2033,1989,MIN,MIN,5,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,107,107
2034,1989,ML4,MIL,4,N,,N,Milwaukee Brewers,County Stadium,99,99
2035,1989,MON,WSN,4,N,,N,Montreal Expos,Stade Olympique,102,101
2036,1989,NYA,NYY,5,N,,N,New York Yankees,Yankee Stadium II,99,99
2037,1989,NYN,NYM,2,N,,N,New York Mets,Shea Stadium,95,93
2038,1989,OAK,OAK,1,Y,,Y,Oakland Athletics,Oakland Coliseum,97,95
2039,1989,PHI,PHI,6,N,,N,Philadelphia Phillies,Veterans Stadium,99,101
2040,1989,PIT,PIT,5,N,,N,Pittsburgh Pirates,Three Rivers Stadium,96,96
2041,1989,SDN,SDP,2,N,,N,San Diego Padres,Jack Murphy Stadium,101,101
2042,1989,SEA,SEA,6,N,,N,Seattle Mariners,Kingdome,103,104
2043,1989,SFN,SFG,1,Y,,N,San Francisco Giants,Candlestick Park,97,96
2044,1989,SLN,STL,3,N,,N,St. Louis Cardinals,Busch Stadium II,103,103
2045,1989,TEX,TEX,4,N,,N,Texas Rangers,Arlington Stadium,102,102
2046,1989,TOR,TOR,1,Y,,N,Toronto Blue Jays,Exhibition Stadium /Skydome,94,94
2047,1990,ATL,ATL,6,N,,N,Atlanta Braves,Atlanta-Fulton County Stadium,105,106
2048,1990,BAL,BAL,5,N,,N,Baltimore Orioles,Memorial Stadium,97,98
2049,1990,BOS,BOS,1,Y,,N,Boston Red Sox,Fenway Park II,105,105
2050,1990,CAL,ANA,4,N,,N,California Angels,Anaheim Stadium,97,97
2051,1990,CHA,CHW,2,N,,N,Chicago White Sox,Comiskey Park,98,98
2052,1990,CHN,CHC,4,N,,N,Chicago Cubs,Wrigley Field,108,108
2053,1990,CIN,CIN,1,Y,,Y,Cincinnati Reds,Riverfront Stadium,105,105
2054,1990,CLE,CLE,4,N,,N,Cleveland Indians,Cleveland Stadium,100,100
2055,1990,DET,DET,3,N,,N,Detroit Tigers,Tiger Stadium,101,102
2056,1990,HOU,HOU,4,N,,N,Houston Astros,Astrodome,97,98
2057,1990,KCA,KCR,6,N,,N,Kansas City Royals,Royals Stadium,98,98
2058,1990,LAN,LAD,2,N,,N,Los Angeles Dodgers,Dodger Stadium,98,97
2059,1990,MIN,MIN,7,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,107,107
2060,1990,ML4,MIL,6,N,,N,Milwaukee Brewers,County Stadium,99,99
2061,1990,MON,WSN,3,N,,N,Montreal Expos,Stade Olympique,96,96
2062,1990,NYA,NYY,7,N,,N,New York Yankees,Yankee Stadium II,100,102
2063,1990,NYN,NYM,2,N,,N,New York Mets,Shea Stadium,100,99
2064,1990,OAK,OAK,1,Y,,N,Oakland Athletics,Oakland Coliseum,96,95
2065,1990,PHI,PHI,4,N,,N,Philadelphia Phillies,Veterans Stadium,99,100
2066,1990,PIT,PIT,1,Y,,N,Pittsburgh Pirates,Three Rivers Stadium,96,95
2067,1990,SDN,SDP,4,N,,N,San Diego Padres,Jack Murphy Stadium,101,101
2068,1990,SEA,SEA,5,N,,N,Seattle Mariners,Kingdome,101,101
2069,1990,SFN,SFG,3,N,,N,San Francisco Giants,Candlestick Park,96,96
2070,1990,SLN,STL,6,N,,N,St. Louis Cardinals,Busch Stadium II,100,100
2071,1990,TEX,TEX,3,N,,N,Texas Rangers,Arlington Stadium,100,101
2072,1990,TOR,TOR,2,N,,N,Toronto Blue Jays,Skydome,106,105
2073,1991,ATL,ATL,1,Y,,N,Atlanta Braves,Atlanta-Fulton County Stadium,106,106
2074,1991,BAL,BAL,6,N,,N,Baltimore Orioles,Memorial Stadium,96,97
2075,1991,BOS,BOS,2,N,,N,Boston Red Sox,Fenway Park II,105,105
2076,1991,CAL,ANA,7,N,,N,California Angels,Anaheim Stadium,99,100
2077,1991,CHA,CHW,2,N,,N,Chicago White Sox,Comiskey Park II,98,97
2078,1991,CHN,CHC,4,N,,N,Chicago Cubs,Wrigley Field,104,105
2079,1991,CIN,CIN,5,N,,N,Cincinnati Reds,Riverfront Stadium,104,104
2080,1991,CLE,CLE,7,N,,N,Cleveland Indians,Cleveland Stadium,101,102
2081,1991,DET,DET,2,N,,N,Detroit Tigers,Tiger Stadium,102,102
2082,1991,HOU,HOU,6,N,,N,Houston Astros,Astrodome,93,94
2083,1991,KCA,KCR,6,N,,N,Kansas City Royals,Royals Stadium,100,101
2084,1991,LAN,LAD,2,N,,N,Los Angeles Dodgers,Dodger Stadium,98,97
2085,1991,MIN,MIN,1,Y,,Y,Minnesota Twins,Hubert H Humphrey Metrodome,105,104
2086,1991,ML4,MIL,4,N,,N,Milwaukee Brewers,County Stadium,98,98
2087,1991,MON,WSN,6,N,,N,Montreal Expos,Stade Olympique,99,99
2088,1991,NYA,NYY,5,N,,N,New York Yankees,Yankee Stadium II,100,101
2089,1991,NYN,NYM,5,N,,N,New York Mets,Shea Stadium,99,99
2090,1991,OAK,OAK,4,N,,N,Oakland Athletics,Oakland Coliseum,94,93
2091,1991,PHI,PHI,3,N,,N,Philadelphia Phillies,Veterans Stadium,99,99
2092,1991,PIT,PIT,1,Y,,N,Pittsburgh Pirates,Three Rivers Stadium,99,98
2093,1991,SDN,SDP,3,N,,N,San Diego Padres,Jack Murphy Stadium,103,103
2094,1991,SEA,SEA,5,N,,N,Seattle Mariners,Kingdome,100,100
2095,1991,SFN,SFG,4,N,,N,San Francisco Giants,Candlestick Park,96,97
2096,1991,SLN,STL,2,N,,N,St. Louis Cardinals,Busch Stadium II,100,100
2097,1991,TEX,TEX,3,N,,N,Texas Rangers,Arlington Stadium,98,99
2098,1991,TOR,TOR,1,Y,,N,Toronto Blue Jays,Skydome,104,103
2099,1992,ATL,ATL,1,Y,,N,Atlanta Braves,Atlanta-Fulton County Stadium,107,105
2100,1992,BAL,BAL,3,N,,N,Baltimore Orioles,Oriole Park at Camden Yards,102,101
2101,1992,BOS,BOS,7,N,,N,Boston Red Sox,Fenway Park II,106,107
2102,1992,CAL,ANA,5,N,,N,California Angels,Anaheim Stadium,100,101
2103,1992,CHA,CHW,3,N,,N,Chicago White Sox,Comiskey Park II,99,99
2104,1992,CHN,CHC,4,N,,N,Chicago Cubs,Wrigley Field,102,103
2105,1992,CIN,CIN,2,N,,N,Cincinnati Reds,Riverfront Stadium,103,103
2106,1992,CLE,CLE,4,N,,N,Cleveland Indians,Cleveland Stadium,99,100
2107,1992,DET,DET,6,N,,N,Detroit Tigers,Tiger Stadium,101,100
2108,1992,HOU,HOU,4,N,,N,Houston Astros,Astrodome,95,95
2109,1992,KCA,KCR,5,N,,N,Kansas City Royals,Royals Stadium,102,103
2110,1992,LAN,LAD,6,N,,N,Los Angeles Dodgers,Dodger Stadium,99,99
2111,1992,MIN,MIN,2,N,,N,Minnesota Twins,Hubert H Humphrey Metrodome,103,102
2112,1992,ML4,MIL,2,N,,N,Milwaukee Brewers,County Stadium,99,98
2113,1992,MON,WSN,2,N,,N,Montreal Expos,Stade Olympique,99,99
2114,1992,NYA,NYY,4,N,,N,New York Yankees,Yankee Stadium II,100,100
2115,1992,NYN,NYM,5,N,,N,New York Mets,Shea Stadium,99,99
2116,1992,OAK,OAK,1,Y,,N,Oakland Athletics,Oakland Coliseum,94,95
2117,1992,PHI,PHI,6,N,,N,Philadelphia Phillies,Veterans Stadium,100,100
2118,1992,PIT,PIT,1,Y,,N,Pittsburgh Pirates,Three Rivers Stadium,99,98
2119,1992,SDN,SDP,3,N,,N,San Diego Padres,Jack Murphy Stadium,101,102
